Reg_no,Subject1,Subject2,Subject3,Subject4,Subject5,Subject6,Subject7,Subject8,Subject9
MDL17EBE013,MA101(B), PH100(B+), BE110(B+), BE10104(B), BE103(B+), CE100(A), PH110(A), CE110(O),EC110(B+)
MDL17EBE014,MA101(C), PH100(B), BE110(B+), BE10104(B+), BE103(A), CE100(C), PH110(A+), CE110(O),EC110(B+)
MDL17EBE015,MA101(C), PH100(B), BE110(B+), BE10104(B+), BE103(B+), CE100(B+), PH110(A+), CE110(O),EC110(A)
MDL17EBE016,MA101(F), PH100(P), BE110(C), BE10104(C), BE103(B), CE100(C), PH110(A+), CE110(O),EC110(B+)
MDL17EBE017,MA101(C), PH100(B+), BE110(B+), BE10104(B), BE103(A), CE100(B+), PH110(A+), CE110(O),EC110(B+)
MDL17EBE018,MA101(B), PH100(B), BE110(O), BE10104(B+), BE103(A+), CE100(B), PH110(O), CE110(O),EC110(A)
MDL17EBE019,MA101(F), PH100(B), BE110(B+), BE10104(B), BE103(B), CE100(B), PH110(O), CE110(O),EC110(A)
MDL17EBE020,MA101(F), PH100(F), BE110(B+), BE10104(F), BE103(B), CE100(C), PH110(A+), CE110(O),EC110(B)
MDL17EBE021,MA101(B), PH100(C), BE110(A), BE10104(C), BE103(B+), CE100(B), PH110(O), CE110(O),EC110(A+)
MDL17EBE022,MA101(F), PH100(C), BE110(B+), BE10104(C), BE103(B+), CE100(C), PH110(O), CE110(O),EC110(A+)
MDL17EBE023,MA101(B), PH100(B), BE110(A+), BE10104(C), BE103(A+), CE100(B), PH110(A+), CE110(O),EC110(A+)
MDL17EBE024,MA101(B), PH100(O), BE110(A), BE10104(A), BE103(A+), CE100(B+), PH110(A+), CE110(O),EC110(O)
MDL17EBE025,MA101(B), PH100(B), BE110(B+), BE10104(B), BE103(B+), CE100(B), PH110(A), CE110(O),EC110(O)
MDL17EBE026,MA101(F), PH100(B), BE110(B), BE10104(B), BE103(B), CE100(B), PH110(A+), CE110(A+),EC110(B+)
MDL17EBE027,MA101(B), PH100(B), BE110(A), BE10104(B), BE103(B+), CE100(B+), PH110(A+), CE110(O),EC110(A)
MDL17EBE028,MA101(C), PH100(B), BE110(B+), BE10104(C), BE103(B+), CE100(P), PH110(A+), CE110(A+),EC110(B+)
MDL17EBE029,MA101(F), PH100(C), BE110(B), BE10104(F), BE103(B), CE100(F), PH110(A+), CE110(O),EC110(A)
MDL17EBE030,MA101(B+), PH100(A), BE110(A+), BE10104(B), BE103(A+), CE100(B+), PH110(O), CE110(O),EC110(A)
MDL17EBE031,MA101(F), PH100(C), BE110(B+), BE10104(B), BE103(B+), CE100(B), PH110(A+), CE110(O),EC110(B+)
MDL17EBE032,MA101(C), PH100(B+), BE110(B), BE10104(F), BE103(A), CE100(B+), PH110(O), CE110(O),EC110(A+)
MDL17EBE033,MA101(B), PH100(B), BE110(C), BE10104(C), BE103(B), CE100(C), PH110(O), CE110(O),EC110(A)
MDL17EBE034,MA101(F), PH100(C), BE110(F), BE10104(F), BE103(A), CE100(B), PH110(A+), CE110(A+),EC110(B)
MDL17EBE035,MA101(A+), PH100(B+), BE110(B+), BE10104(B), BE103(B+), CE100(A), PH110(A+), CE110(O),EC110(A)
MDL17EBE036,MA101(B), PH100(B+), BE110(B+), BE10104(C), BE103(B), CE100(B), PH110(A+), CE110(A+),EC110(B+)
MDL17EBE037,MA101(B+), PH100(B), BE110(B), BE10104(B), BE103(B), CE100(B+), PH110(O), CE110(O),EC110(A)
MDL17EBE038,MA101(B), PH100(B), BE110(A), BE10104(F), BE103(B), CE100(C), PH110(A+), CE110(O),EC110(B+)
MDL17EBE039,MA101(F), PH100(F), BE110(F), BE10104(F), BE103(B), CE100(F), PH110(A), CE110(A+),EC110(B+)
MDL17EBE040,MA101(B+), PH100(B), BE110(B+), BE10104(C), BE103(B+), CE100(B+), PH110(A+), CE110(O),EC110(B+)
MDL17EBE041,MA101(C), PH100(C), BE110(B+), BE10104(F), BE103(B+), CE100(B), PH110(A+), CE110(O),EC110(A)
MDL17EBE042,MA101(B+), PH100(B+), BE110(B+), BE10104(F), BE103(B+), CE100(B+), PH110(O), CE110(O),EC110(A+)
MDL17EBE043,MA101(B), PH100(A), BE110(O), BE10104(B), BE103(A), CE100(B+), PH110(O), CE110(O),EC110(A)
MDL17EBE044,MA101(P), PH100(F), BE110(B), BE10104(F), BE103(B+), CE100(C), PH110(O), CE110(O),EC110(B)
MDL17EBE045,MA101(B+), PH100(A+), BE110(B+), BE10104(B+), BE103(A), CE100(B+), PH110(O), CE110(O),EC110(A)
MDL17EBE046,MA101(B), PH100(B), BE110(B+), BE10104(B), BE103(B+), CE100(B+), PH110(O), CE110(O),EC110(A)
MDL17EBE047,MA101(F), PH100(C), BE110(B), BE10104(F), BE103(B), CE100(C), PH110(A+), CE110(O),EC110(B+)
MDL17EBE048,MA101(B+), PH100(A+), BE110(A), BE10104(B), BE103(A), CE100(A), PH110(A+), CE110(O),EC110(B+)
MDL17EBE049,MA101(C), PH100(C), BE110(B), BE10104(C), BE103(C), CE100(C), PH110(O), CE110(O),EC110(B+)
MDL17EBE050,MA101(B), PH100(B+), BE110(B), BE10104(B+), BE103(B), CE100(B), PH110(A+), CE110(O),EC110(A)
MDL17EBE051,MA101(F), PH100(F), BE110(F), BE10104(F), BE103(C), CE100(C), PH110(A+), CE110(O),EC110(B+)
MDL17EBE052,MA101(B+), PH100(B+), BE110(B), BE10104(F), BE103(B), CE100(B), PH110(A+), CE110(O),EC110(B+)
MDL17EBE053,MA101(B+), PH100(B), BE110(A), BE10104(F), BE103(C), CE100(C), PH110(A+), CE110(O),EC110(A)
MDL17EBE054,MA101(F), PH100(B), BE110(B+), BE10104(F), BE103(B), CE100(B), PH110(A+), CE110(O),EC110(B+)
MDL17EBE055,MA101(A+), PH100(A), BE110(O), BE10104(B), BE103(B), CE100(B), PH110(O), CE110(O),EC110(A+)
MDL17EBE056,MA101(F), PH100(B), BE110(A+), BE10104(F), BE103(B+), CE100(B), PH110(O), CE110(O),EC110(O)
MDL17EBE057,MA101(B), PH100(B+), BE110(A), BE10104(C), BE103(B+), CE100(B+), PH110(A+), CE110(O),EC110(B+)
MDL17EBE058,MA101(B), PH100(B), BE110(B), BE10104(F), BE103(B+), CE100(C), PH110(A), CE110(O),EC110(B+)
MDL17EBE059,MA101(B+), PH100(B+), BE110(B+), BE10104(B+), BE103(B), CE100(B), PH110(A+), CE110(O),EC110(A)
MDL17EBE060,MA101(B+), PH100(B+), BE110(B+), BE10104(B), BE103(A+), CE100(A), PH110(A+), CE110(O),EC110(A+)
MDL17EBE061,MA101(F), PH100(C), BE110(F), BE10104(F), BE103(B), CE100(F), PH110(A+), CE110(A+),EC110(B+)
MDL17EBE062,MA101(F), PH100(F), BE110(B+), BE10104(F), BE103(B), CE100(B), PH110(A+), CE110(O),EC110(B)
MDL17EE001,MA101(B+), CY100(B), BE100(A+), BE10103(B), BE103(B+), CE100(B), CY110(O), CE110(O),EE110(A+)
MDL17EE002,MA101(C), CY100(F), BE100(B+), BE10103(C), BE103(A), CE100(F), CY110(O), CE110(O),EE110(A+)
MDL17EE003,MA101(B+), CY100(B), BE100(B+), BE10103(B), BE103(A), CE100(B+), CY110(O), CE110(O),EE110(O)
MDL17EE004,MA101(B+), CY100(A), BE100(B+), BE10103(B+), BE103(A+), CE100(B+), CY110(O), CE110(O),EE110(A+)
MDL17EE005,MA101(C), CY100(B), BE100(A+), BE10103(F), BE103(A), CE100(B), CY110(O), CE110(O),EE110(A+)
MDL17EE006,MA101(A), CY100(F), BE100(B+), BE10103(B), BE103(A), CE100(B+), CY110(A+), CE110(O),EE110(A)
MDL17EE007,MA101(B), CY100(B+), BE100(B), BE10103(B), BE103(A+), CE100(B+), CY110(O), CE110(A+),EE110(O)
MDL17EE009,MA101(A+), CY100(B), BE100(A+), BE10103(B+), BE103(B+), CE100(C), CY110(O), CE110(O),EE110(B+)
MDL17EE010,MA101(A+), CY100(A+), BE100(O), BE10103(A+), BE103(A+), CE100(A), CY110(O), CE110(O),EE110(O)
MDL17EE011,MA101(O), CY100(A+), BE100(O), BE10103(A+), BE103(A+), CE100(A+), CY110(O), CE110(O),EE110(O)
MDL17EE012,MA101(B+), CY100(B+), BE100(B+), BE10103(B), BE103(A), CE100(B), CY110(O), CE110(O),EE110(O)
MDL17EE013,MA101(A), CY100(A), BE100(O), BE10103(B+), BE103(A+), CE100(B+), CY110(O), CE110(O),EE110(O)
MDL17EE014,MA101(O), CY100(O), BE100(O), BE10103(A), BE103(A), CE100(B+), CY110(O), CE110(O),EE110(A+)
MDL17EE015,MA101(A), CY100(A), BE100(B+), BE10103(B+), BE103(A+), CE100(B+), CY110(O), CE110(O),EE110(O)
MDL17EE016,MA101(B), CY100(B), BE100(B), BE10103(B), BE103(B), CE100(P), CY110(O), CE110(A),EE110(A)
MDL17EE017,MA101(A), CY100(B+), BE100(O), BE10103(B+), BE103(O), CE100(B+), CY110(O), CE110(O),EE110(O)
MDL17EE018,MA101(B+), CY100(C), BE100(B+), BE10103(B), BE103(A), CE100(C), CY110(O), CE110(O),EE110(O)
MDL17EE019,MA101(B), CY100(B), BE100(F), BE10103(F), BE103(B+), CE100(B), CY110(O), CE110(O),EE110(O)
MDL17EE020,MA101(B+), CY100(A), BE100(A+), BE10103(B+), BE103(A+), CE100(A), CY110(O), CE110(O),EE110(O)
MDL17EE021,MA101(B+), CY100(F), BE100(B), BE10103(C), BE103(B), CE100(C), CY110(O), CE110(O),EE110(A)
MDL17EE022,MA101(B), CY100(C), BE100(F), BE10103(C), BE103(B), CE100(P), CY110(O), CE110(O),EE110(O)
MDL17EE023,MA101(F), CY100(F), BE100(C), BE10103(F), BE103(B), CE100(C), CY110(O), CE110(O),EE110(A+)
MDL17EE024,MA101(O), CY100(O), BE100(O), BE10103(A+), BE103(A), CE100(O), CY110(O), CE110(O),EE110(O)
MDL17EE025,MA101(A), CY100(A), BE100(B+), BE10103(A), BE103(B+), CE100(B+), CY110(O), CE110(O),EE110(A+)
MDL17EE026,MA101(O), CY100(B), BE100(A+), BE10103(B+), BE103(B+), CE100(C), CY110(A+), CE110(O),EE110(A+)
MDL17EE027,MA101(B+), CY100(B), BE100(B+), BE10103(B+), BE103(A+), CE100(C), CY110(A+), CE110(O),EE110(A+)
MDL17EE028,MA101(B), CY100(B), BE100(C), BE10103(C), BE103(B), CE100(P), CY110(O), CE110(A+),EE110(O)
MDL17EE029,MA101(B+), CY100(B), BE100(B), BE10103(C), BE103(A), CE100(C), CY110(A+), CE110(O),EE110(A)
MDL17EE030,MA101(A+), CY100(B+), BE100(B), BE10103(A), BE103(B+), CE100(B+), CY110(O), CE110(O),EE110(O)
MDL17EE031,MA101(A+), CY100(A), BE100(B+), BE10103(O), BE103(A+), CE100(A+), CY110(O), CE110(O),EE110(A+)
MDL17EE032,MA101(B+), CY100(B+), BE100(B+), BE10103(B), BE103(A), CE100(B+), CY110(O), CE110(O),EE110(A+)
MDL17EE033,MA101(B+), CY100(B+), BE100(B+), BE10103(B+), BE103(O), CE100(B+), CY110(O), CE110(O),EE110(O)
MDL17EE034,MA101(C), CY100(B+), BE100(B), BE10103(C), BE103(A), CE100(B), CY110(O), CE110(O),EE110(O)
MDL17EE035,MA101(B), CY100(B), BE100(A), BE10103(B+), BE103(A), CE100(B), CY110(O), CE110(O),EE110(O)
MDL17EE036,MA101(C), CY100(B), BE100(B), BE10103(C), BE103(B+), CE100(C), CY110(O), CE110(O),EE110(O)
MDL17EE037,MA101(A+), CY100(B+), BE100(B+), BE10103(B), BE103(B+), CE100(B), CY110(O), CE110(O),EE110(A)
MDL17EE038,MA101(F), CY100(C), BE100(B), BE10103(C), BE103(A), CE100(B), CY110(O), CE110(O),EE110(O)
MDL17EE039,MA101(B), CY100(B+), BE100(A), BE10103(B+), BE103(A), CE100(A), CY110(O), CE110(O),EE110(O)
MDL17EE040,MA101(B+), CY100(A), BE100(B+), BE10103(C), BE103(B+), CE100(B), CY110(O), CE110(O),EE110(A+)
MDL17EE041,MA101(C), CY100(B), BE100(F), BE10103(C), BE103(B+), CE100(C), CY110(A+), CE110(A+),EE110(A)
MDL17EE042,MA101(A+), CY100(A+), BE100(O), BE10103(B+), BE103(A), CE100(B+), CY110(O), CE110(O),EE110(O)
MDL17EE043,MA101(B), CY100(B+), BE100(B+), BE10103(B+), BE103(B+), CE100(B+), CY110(O), CE110(O),EE110(A)
MDL17EE044,MA101(B+), CY100(B+), BE100(B+), BE10103(B), BE103(A), CE100(B), CY110(O), CE110(A+),EE110(A+)
MDL17EE045,MA101(B), CY100(B+), BE100(B+), BE10103(B+), BE103(B+), CE100(C), CY110(O), CE110(O),EE110(O)
MDL17EE046,MA101(A+), CY100(B+), BE100(B+), BE10103(A), BE103(B+), CE100(B), CY110(O), CE110(O),EE110(A+)
MDL17EE047,MA101(B+), CY100(B+), BE100(A), BE10103(B), BE103(A+), CE100(B+), CY110(O), CE110(O),EE110(O)
MDL17EE048,MA101(O), CY100(A), BE100(B+), BE10103(A), BE103(B+), CE100(A), CY110(O), CE110(O),EE110(O)
MDL17EE049,MA101(B+), CY100(B), BE100(A), BE10103(B), BE103(A+), CE100(C), CY110(O), CE110(O),EE110(A+)
MDL17EE050,MA101(A), CY100(A), BE100(B+), BE10103(A), BE103(A+), CE100(B+), CY110(O), CE110(O),EE110(O)
MDL17EE051,MA101(A), CY100(B+), BE100(A), BE10103(B+), BE103(A+), CE100(A), CY110(O), CE110(O),EE110(O)
MDL17EE052,MA101(A+), CY100(B+), BE100(A+), BE10103(B+), BE103(A), CE100(B), CY110(O), CE110(O),EE110(O)
MDL17EE053,MA101(A), CY100(B), BE100(B+), BE10103(B+), BE103(B+), CE100(C), CY110(O), CE110(O),EE110(A+)
MDL17EE054,MA101(A+), CY100(B), BE100(O), BE10103(A), BE103(A+), CE100(C), CY110(O), CE110(O),EE110(O)
MDL17EE055,MA101(B), CY100(B+), BE100(B+), BE10103(B), BE103(B+), CE100(C), CY110(O), CE110(O),EE110(A+)
MDL17EE056,MA101(B), CY100(B), BE100(C), BE10103(B+), BE103(A), CE100(B), CY110(O), CE110(O),EE110(A+)
MDL17EE057,MA101(C), CY100(B+), BE100(B+), BE10103(B), BE103(B), CE100(B), CY110(O), CE110(O),EE110(O)
MDL17EE058,MA101(B+), CY100(B+), BE100(A+), BE10103(A), BE103(B+), CE100(B+), CY110(O), CE110(O),EE110(O)
MDL17EE059,MA101(B+), CY100(B), BE100(B), BE10103(B), BE103(B), CE100(C), CY110(O), CE110(O),EE110(A+)
MDL17EE060,MA101(B), CY100(B+), BE100(B+), BE10103(B+), BE103(B+), CE100(B), CY110(O), CE110(O),EE110(A)
MDL17EE061,MA101(A), CY100(B+), BE100(B+), BE10103(B+), BE103(B), CE100(B+), CY110(O), CE110(O),EE110(O)
NCE16AU001,MA101(F),PH100(F),BE100(F),BE10102(F),BE103(C),EE100(F),PH110(B+),ME110(B),EE110(B+)
NCE16AU002,MA101(B+),PH100(F),BE100(C),BE10102(C),BE103(B),EE100(C),PH110(O),ME110(A),EE110(B+)
NCE16AU003,MA101(B),PH100(C),BE100(B),BE10102(C),BE103(B+),EE100(P),PH110(B+),ME110(B),EE110(B+)
NCE16AU004,MA101(B+),PH100(C),BE100(C),BE10102(B),BE103(B+),EE100(C),PH110(B+),ME110(B+),EE110(B+)
NCE16AU005,MA101(B),PH100(B+),BE100(B),BE10102(B),BE103(B),EE100(B),PH110(B+),ME110(B),EE110(B+)
NCE16AU006,MA101(F),PH100(F),BE100(F),BE10102(F),BE103(C),EE100(F),PH110(B),ME110(B),EE110(B+)
NCE16AU008,MA101(F),PH100(F),BE100(C),BE10102(F),BE103(P),EE100(C),PH110(B+),ME110(B),EE110(B+)
NCE16AU009,MA101(F),PH100(F),BE100(F),BE10102(F),BE103(C),EE100(F),PH110(C),ME110(B),EE110(C)
NCE16AU010,MA101(B),PH100(B),BE100(B),BE10102(C),BE103(B+),EE100(C),PH110(B+),ME110(B+),EE110(A)
NCE16AU011,MA101(B),PH100(F),BE100(F),BE10102(F),BE103(C),EE100(F),PH110(A+),ME110(B+),EE110(B)
NCE16AU012,MA101(F),PH100(FE),BE100(F),BE10102(F),BE103(C),EE100(F),PH110(C),ME110(B),EE110(B)
NCE16AU013,MA101(B),PH100(B+),BE100(C),BE10102(B),BE103(B+),EE100(C),PH110(O),ME110(B),EE110(B+)
NCE16AU014,MA101(B),PH100(C),BE100(C),BE10102(F),BE103(P),EE100(C),PH110(A),ME110(B),EE110(B+)
NCE16AU015,MA101(C),PH100(C),BE100(P),BE10102(C),BE103(B+),EE100(P),PH110(O),ME110(B),EE110(B)
NCE16AU016,MA101(F),PH100(F),BE100(F),BE10102(F),BE103(P),EE100(F),PH110(A),ME110(B),EE110(B+)
NCE16AU017,MA101(B+),PH100(B),BE100(B),BE10102(C),BE103(B+),EE100(C),PH110(A+),ME110(B+),EE110(A+)
NCE16AU018,MA101(C),PH100(C),BE100(C),BE10102(F),BE103(B),EE100(P),PH110(A),ME110(B),EE110(B+)
NCE16AU019,MA101(C),PH100(F),BE100(C),BE10102(C),BE103(B+),EE100(F),PH110(B+),ME110(B),EE110(A)
NCE16AU021,MA101(F),PH100(F),BE100(F),BE10102(F),BE103(C),EE100(F),PH110(B+),ME110(B),EE110(B)
NCE16AU022,MA101(F),PH100(F),BE100(C),BE10102(F),BE103(B),EE100(C),PH110(B+),ME110(B+),EE110(A)
NCE16AU023,MA101(F),PH100(F),BE100(F),BE10102(F),BE103(C),EE100(P),PH110(B+),ME110(A),EE110(B+)
NCE16AU024,MA101(B),PH100(F),BE100(C),BE10102(F),BE103(C),EE100(F),PH110(B+),ME110(B+),EE110(A)
NCE16AU025,MA101(F),PH100(F),BE100(F),BE10102(F),BE103(C),EE100(F),PH110(B+),ME110(B),EE110(B)
NCE16AU026,MA101(F),PH100(F),BE100(F),BE10102(F),BE103(C),EE100(F),PH110(B),ME110(B),EE110(C)
NCE16AU027,MA101(B),PH100(C),BE100(C),BE10102(C),BE103(B),EE100(F),PH110(A),ME110(A),EE110(B+)
NCE16AU028,MA101(C),PH100(F),BE100(F),BE10102(F),BE103(P),EE100(F),PH110(B),ME110(B),EE110(C)
NCE16AU029,MA101(C),PH100(F),BE100(F),BE10102(F),BE103(B),EE100(F),PH110(A),ME110(A),EE110(B+)
NCE16AU030,MA101(A),PH100(B+),BE100(B),BE10102(B),BE103(B),EE100(C),PH110(A),ME110(B+),EE110(B+)
NCE16AU031,MA101(C),PH100(C),BE100(C),BE10102(C),BE103(B+),EE100(C),PH110(A+),ME110(A),EE110(B+)
NCE16CS001,MA101(F),PH100(F),BE100(F),BE10105(F),BE103(B),EC100(F),PH110(B+),EC110(A+),CS110(B+)
NCE16CS002,MA101(F),PH100(F),BE100(F),BE10105(F),BE103(B),EC100(F),PH110(A),EC110(A+),CS110(B+)
NCE16CS003,MA101(F),PH100(F),BE100(F),BE10105(F),BE103(B),EC100(F),PH110(B+),EC110(A+),CS110(B+)
NCE16CS004,MA101(B),PH100(B),BE100(C),BE10105(B),BE103(B),EC100(B),PH110(A+),EC110(A+),CS110(O)
NCE16CS005,MA101(A+),PH100(A),BE100(A),BE10105(B+),BE103(B+),EC100(B+),PH110(O),EC110(A),CS110(A+)
NCE16CS006,MA101(A+),PH100(B+),BE100(B),BE10105(B),BE103(A),EC100(B+),PH110(A),EC110(A+),CS110(O)
NCE16CS007,MA101(B+),PH100(F),BE100(C),BE10105(F),BE103(C),EC100(C),PH110(A),EC110(A+),CS110(A)
NCE16CS008,MA101(B+),PH100(B),BE100(C),BE10105(B),BE103(C),EC100(B),PH110(B+),EC110(O),CS110(A+)
NCE16CS009,MA101(A),PH100(B),BE100(C),BE10105(C),BE103(B+),EC100(B),PH110(A+),EC110(A+),CS110(A+)
NCE16CS010,MA101(C),PH100(F),BE100(F),BE10105(B),BE103(B),EC100(C),PH110(A+),EC110(A+),CS110(O)
NCE16CS011,MA101(B+),PH100(B+),BE100(B),BE10105(B),BE103(B+),EC100(B),PH110(A+),EC110(A+),CS110(A)
NCE16CS012,MA101(B+),PH100(B),BE100(C),BE10105(C),BE103(B),EC100(B+),PH110(A),EC110(O),CS110(A)
NCE16CS013,MA101(B+),PH100(B),BE100(B),BE10105(B+),BE103(C),EC100(B),PH110(A+),EC110(O),CS110(A+)
NCE16CS014,MA101(F),PH100(C),BE100(F),BE10105(F),BE103(C),EC100(F),PH110(B+),EC110(A+),CS110(B+)
NCE16CS015,MA101(B+),PH100(B+),BE100(C),BE10105(B),BE103(B),EC100(B+),PH110(B+),EC110(A+),CS110(A+)
NCE16CS016,MA101(B),PH100(C),BE100(F),BE10105(F),BE103(C),EC100(C),PH110(B+),EC110(A+),CS110(A)
NCE16CS017,MA101(F),PH100(FE),BE100(FE),BE10105(FE),BE103(C),EC100(P),PH110(B),EC110(A+),CS110(B+)
NCE16CS018,MA101(C),PH100(C),BE100(F),BE10105(B+),BE103(B),EC100(B),PH110(A),EC110(A+),CS110(A+)
NCE16CS019,MA101(B+),PH100(B),BE100(F),BE10105(B),BE103(C),EC100(C),PH110(B+),EC110(A),CS110(A+)
NCE16CS020,MA101(B),PH100(C),BE100(C),BE10105(B),BE103(C),EC100(F),PH110(A+),EC110(A+),CS110(O)
NCE16CS022,MA101(B+),PH100(C),BE100(F),BE10105(C),BE103(B),EC100(F),PH110(A),EC110(A+),CS110(A+)
NCE16CS023,MA101(B+),PH100(B),BE100(B),BE10105(B),BE103(B),EC100(C),PH110(A),EC110(O),CS110(A)
NCE16CS024,MA101(O),PH100(A+),BE100(B+),BE10105(B+),BE103(B+),EC100(B+),PH110(A+),EC110(A+),CS110(A+)
NCE16CS025,BE100(FE)
NCE16CS026,MA101(F),PH100(F),BE100(F),BE10105(C),BE103(B+),EC100(C),PH110(A),EC110(O),CS110(A+)
NCE16CS027,MA101(O),PH100(B),BE100(C),BE10105(B),BE103(B),EC100(C),PH110(A),EC110(A+),CS110(A)
NCE16CS028,MA101(A+),PH100(B+),BE100(B),BE10105(B+),BE103(B),EC100(B+),PH110(O),EC110(A+),CS110(A+)
NCE16CS029,MA101(B+),PH100(B),BE100(C),BE10105(C),BE103(C),EC100(C),PH110(O),EC110(A),CS110(A+)
NCE16CS030,MA101(F),PH100(F),BE100(P),BE10105(F),BE103(P),EC100(C),PH110(O),EC110(A+),CS110(A)
NCE16CS031,MA101(B),PH100(B),BE100(F),BE10105(A+),BE103(B+),EC100(B),PH110(O),EC110(A),CS110(O)
NCE16CS032,MA101(A+),PH100(B),BE100(C),BE10105(B+),BE103(B+),EC100(B),PH110(O),EC110(A),CS110(O)
NCE16CS033,MA101(B),PH100(B),BE100(C),BE10105(C),BE103(B+),EC100(B),PH110(A),EC110(A+),CS110(A+)
NCE16CS034,MA101(O),PH100(B),BE100(B+),BE10105(C),BE103(B+),EC100(C),PH110(O),EC110(O),CS110(A)
NCE16CS035,MA101(A),PH100(B+),BE100(B),BE10105(B),BE103(B+),EC100(B+),PH110(O),EC110(O),CS110(A+)
NCE16CS036,MA101(B+),PH100(B),BE100(B),BE10105(B),BE103(B+),EC100(B),PH110(O),EC110(A),CS110(A)
NCE16CS037,MA101(F),PH100(F),BE100(F),BE10105(F),BE103(B),EC100(F),PH110(A),EC110(O),CS110(A)
NCE16CS038,MA101(A),PH100(B+),BE100(F),BE10105(B),BE103(B+),EC100(B),PH110(A+),EC110(A+),CS110(A+)
NCE16CS039,MA101(B+),PH100(C),BE100(F),BE10105(B+),BE103(A),EC100(C),PH110(A),EC110(A),CS110(A+)
NCE16CS040,MA101(O),PH100(C),BE100(C),BE10105(B),BE103(B),EC100(C),PH110(B+),EC110(A+),CS110(A+)
NCE16CS041,MA101(O),PH100(A),BE100(B+),BE10105(A+),BE103(A),EC100(B+),PH110(A+),EC110(O),CS110(O)
NCE16CS042,MA101(B),PH100(C),BE100(C),BE10105(F),BE103(B+),EC100(C),PH110(A),EC110(O),CS110(A+)
NCE16CS043,MA101(O),PH100(A),BE100(B+),BE10105(B+),BE103(A+),EC100(B+),PH110(A),EC110(A+),CS110(A)
NCE16CS044,MA101(B),PH100(B),BE100(F),BE10105(B),BE103(B),EC100(B),PH110(B+),EC110(A+),CS110(A+)
NCE16CS045,MA101(O),PH100(B+),BE100(C),BE10105(B+),BE103(B+),EC100(B),PH110(B+),EC110(A+),CS110(A+)
NCE16CS046,MA101(O),PH100(B+),BE100(F),BE10105(B),BE103(B),EC100(C),PH110(A+),EC110(A),CS110(A+)
NCE16CS047,MA101(A),PH100(B+),BE100(C),BE10105(A+),BE103(B+),EC100(C),PH110(A),EC110(O),CS110(O)
NCE16CS048,MA101(B+),PH100(B),BE100(B),BE10105(B+),BE103(A),EC100(B),PH110(A+),EC110(A+),CS110(A)
NCE16CS049,MA101(B+),PH100(B),BE100(C),BE10105(B+),BE103(B+),EC100(B),PH110(O),EC110(O),CS110(O)
NCE16CS050,MA101(A+),PH100(C),BE100(B),BE10105(C),BE103(B+),EC100(C),PH110(A),EC110(A),CS110(B+)
NCE16CS051,MA101(F),PH100(F),BE100(F),BE10105(F),BE103(B+),EC100(F),PH110(B),EC110(A),CS110(A)
NCE16CS052,MA101(O),PH100(A+),BE100(B),BE10105(A+),BE103(A+),EC100(B+),PH110(O),EC110(O),CS110(O)
NCE16CS053,MA101(F),PH100(F),BE100(F),BE10105(C),BE103(C),EC100(F),PH110(B+),EC110(A),CS110(A+)
NCE16CS054,MA101(Absent),PH100(F),BE100(F),BE10105(F),BE103(B),EC100(C),PH110(B),EC110(A),CS110(B+)
NCE16CS055,MA101(F),PH100(F),BE100(F),BE10105(F),BE103(B+),EC100(F),PH110(B+),EC110(A),CS110(A)
NCE16CS056,MA101(A+),PH100(B),BE100(C),BE10105(F),BE103(B),EC100(C),PH110(A),EC110(A+),CS110(A)
NCE16CS057,MA101(A),PH100(B),BE100(F),BE10105(F),BE103(B),EC100(B),PH110(O),EC110(A+),CS110(A)
NCE16CS058,MA101(F),PH100(FE),BE100(FE),BE10105(FE),BE103(F),EC100(F),PH110(B),EC110(A),CS110(B+)
NCE16CS059,MA101(F),PH100(Withheld),BE100(Absent),BE10105(Absent),BE103(Absent),EC100(Absent),PH110(B+),EC110(A+),CS110(B+)
NCE16CS060,MA101(O),PH100(B+),BE100(B),BE10105(A+),BE103(B+),EC100(B),PH110(O),EC110(O),CS110(O)
NCE16CS061,MA101(A+),PH100(B+),BE100(C),BE10105(B),BE103(A+),EC100(C),PH110(A),EC110(O),CS110(O)
NCE16CS062,MA101(B),PH100(C),BE100(C),BE10105(B+),BE103(B+),EC100(C),PH110(A),EC110(O),CS110(A+)
NCE16CS063,MA101(O),PH100(B+),BE100(B),BE10105(B+),BE103(B+),EC100(B+),PH110(A+),EC110(A+),CS110(A+)
NCE16CS064,MA101(B+),PH100(B),BE100(C),BE10105(F),BE103(B+),EC100(B+),PH110(A+),EC110(A+),CS110(O)
NCE16CS065,MA101(O),PH100(O),BE100(A),BE10105(B+),BE103(A),EC100(A),PH110(O),EC110(A),CS110(O)
NCE16CS066,MA101(B+),PH100(C),BE100(B),BE10105(C),BE103(B),EC100(B),PH110(O),EC110(A),CS110(O)
NCE16CS067,MA101(B+),PH100(B+),BE100(C),BE10105(C),BE103(B+),EC100(B),PH110(A+),EC110(A+),CS110(A)
NCE16CS068,MA101(C),PH100(B),BE100(F),BE10105(F),BE103(B+),EC100(B),PH110(A+),EC110(O),CS110(B+)
NCE16CS069,MA101(B),PH100(B+),BE100(B),BE10105(C),BE103(B+),EC100(C),PH110(A+),EC110(A+),CS110(B+)
NCE16CS070,MA101(F),PH100(F),BE100(F),BE10105(F),BE103(B),EC100(F),PH110(A),EC110(O),CS110(A)
